,GEOCODIGO,REGION,NOM_REGION,PROVINCIA,NOM_PROVIN,COMUNA,NOM_COMUNA,URBANO,DISTRITO,LOC_ZON,SHAPE_Leng,SHAPE_Area,area_m2,area_km2,lon,lat,Cantidad_Shops,Vel_promedio,demanda1,customer1,demanda2,customer2,demanda3,customer3,demanda4,customer4,demanda5,customer5
83,13101131004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,13,4,0.00994559389,5.75032e-06,59323.2621049255,0.0593232621049255,-70.6517387157146,-33.4490919960481,4,13.3740524955915,102,65,143,125,183,63,100,50,125,60
84,13101131005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,13,5,0.01503407297,1.425841e-05,147091.167038667,0.147091167038667,-70.6522428762679,-33.4525880710831,3,17.4147500525302,182,71,204,63,191,59,161,85,101,71
85,13101131006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,13,6,0.01148406044,6.97091e-06,71912.7652540767,0.0719127652540767,-70.6551810656624,-33.4523803348037,4,18.5231071465489,148,67,271,52,160,78,170,80,119,70
86,13101131007,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,13,7,0.02450629948,2.572872e-05,265428.754175258,0.265428754175258,-70.6580220191163,-33.4497410731756,2,28.9225441464962,195,54,175,74,120,52,283,56,161,60
87,13101131008,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,13,8,0.00661364279,2.6754e-06,27600.577514496,0.027600577514496,-70.6556764568152,-33.4497543639093,0,12.1030910822207,149,86,113,59,141,68,142,51,126,64
88,13101131009,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,13,9,0.01616969553,1.01727e-05,104949.050004913,0.104949050004913,-70.6556426050314,-33.4472974691562,0,16.3071865336789,189,50,101,69,211,61,117,51,283,60
89,13101141001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,14,1,0.02552709208,3.646462e-05,376161.92375619,0.37616192375619,-70.6399838865779,-33.4550605938477,24,18.9839480328437,117,60,113,60,104,54,100,65,145,50
90,13101141002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,14,2,0.02107883528,1.818362e-05,187581.941865737,0.187581941865737,-70.6342346985449,-33.4535810315056,14,16.4603824986859,147,54,123,79,226,107,164,79,110,55
91,13101141003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,14,3,0.01172225177,7.77873e-06,80244.1798972317,0.0802441798972317,-70.6319387105229,-33.4546711214295,6,18.5259511657748,156,71,176,76,200,73,105,79,112,65
92,13101151001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,15,1,0.02318642443,3.118382e-05,321681.647916288,0.321681647916288,-70.6466548378707,-33.4562988653453,28,19.3611941359362,131,77,137,51,169,61,108,57,182,61
93,13101151002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,15,2,0.02012926112,1.416409e-05,146110.30311272,0.14611030311272,-70.6559384707301,-33.4572248377793,12,37.2958583216833,123,52,144,51,126,152,102,67,133,62
94,13101151003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,15,3,0.01669356493,1.428007e-05,147306.736246773,0.147306736246773,-70.6533850673442,-33.4572306900524,8,17.7413422444098,103,81,115,55,174,69,218,51,119,50
95,13101151004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,15,4,0.01627861351,1.362184e-05,140517.099629738,0.140517099629738,-70.6508414248731,-33.4569943059158,4,18.9648734780735,154,60,137,66,111,83,107,63,173,157
96,13101161001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,16,1,0.01216512205,8.76491e-06,90415.1718872173,0.0904151718872173,-70.6313007887733,-33.4569691301517,5,23.5317410335739,103,57,160,52,121,71,147,52,197,92
97,13101161002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,16,2,0.03389867849,4.381623e-05,451956.943084699,0.451956943084699,-70.6318748877225,-33.4632483097838,61,20.5256854213417,238,90,131,64,176,51,195,56,111,71
98,13101161003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,16,3,0.01725672434,1.682522e-05,173546.242657608,0.173546242657608,-70.6287320358528,-33.464852196625,7,22.7778092797011,150,59,135,71,145,54,109,98,111,61
99,13101171001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,17,1,0.03180779732,5.473682e-05,564623.733737266,0.564623733737266,-70.6377529139006,-33.459763991688,14,19.0466758597403,111,57,150,63,108,50,234,53,122,124
100,13101171002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,17,2,0.01694958912,1.726747e-05,178108.171850472,0.178108171850472,-70.6401038976585,-33.4646456622772,4,19.2947578124023,254,97,126,67,108,76,135,50,167,92
101,13101171003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,17,3,0.02858997802,2.944203e-05,303678.694596641,0.303678694596641,-70.6377225691776,-33.4663599189693,119,19.9384161855477,119,52,107,51,179,73,125,93,152,96
102,13101181001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,18,1,0.02640704023,3.230991e-05,333277.471015881,0.333277471015881,-70.6461966250194,-33.4616382441045,5,19.7393561450008,136,56,140,50,258,90,280,68,118,51
103,13101181002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,18,2,0.0246573606,3.380964e-05,348727.127782835,0.348727127782835,-70.6452772419051,-33.4666460451599,62,15.8107505652885,109,62,106,72,102,50,137,60,145,63
104,13101191001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,19,1,0.02451041426,3.281185e-05,338453.395118156,0.338453395118155,-70.6528711407358,-33.4620554420865,3,24.500425332829,136,54,168,96,102,58,120,53,105,58
105,13101191002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,19,2,0.02137244826,2.898294e-05,298940.048821259,0.298940048821259,-70.6539590653327,-33.4673360967813,30,34.4219035585028,119,58,293,58,116,74,164,86,124,66
106,13101191003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,19,3,0.01791878504,1.735145e-05,178969.840402372,0.178969840402372,-70.6501499997057,-33.4668373835158,62,19.193159198692,119,63,104,87,168,51,110,105,119,56
107,13101201001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,20,1,0.02366288278,3.044626e-05,314024.637410799,0.314024637410799,-70.6297546723639,-33.4697227028991,104,20.6446303309001,140,50,121,60,254,92,114,87,140,55
108,13101201002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,20,2,0.03568450125,3.135958e-05,323429.580008165,0.323429580008165,-70.6365894246025,-33.473759898654,179,21.3940197197518,157,82,138,74,165,51,223,97,101,64
109,13101201003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,20,3,0.02541808153,3.451963e-05,356033.742097289,0.356033742097289,-70.6377734474086,-33.4706564058342,209,19.3212702777166,156,51,124,65,248,69,219,51,102,87
110,13101211001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,21,1,0.03507538422,4.71754e-05,486560.063492265,0.486560063492265,-70.6487551196814,-33.471500608172,176,22.526473589113,121,60,100,62,105,96,120,96,167,60
111,13101211002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,21,2,0.03399996756,4.232235e-05,436489.054654998,0.436489054654998,-70.6481694259796,-33.4749290941886,105,26.4762189373516,123,83,135,57,226,78,131,59,114,67
112,13101221001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,22,1,0.0555294643,0.00013521113,1394608.07613065,1.39460807613065,-70.6598942806089,-33.4677176957679,2,49.4648712919055,242,127,161,55,127,54,131,94,113,75
113,13101231001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,23,1,0.04515843252,0.00010537169,1086876.90880174,1.08687690880174,-70.6671996552818,-33.4643921363185,4,25.4068330598772,119,57,158,106,191,66,254,69,196,109
114,13101241001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,24,1,0.04746795318,5.580159e-05,575507.975543361,0.575507975543361,-70.6712911753782,-33.4746917845157,0,39.3732535328876,146,51,114,107,158,87,105,56,175,89
115,13101241002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,24,2,0.0295428367,3.891516e-05,401377.847369054,0.401377847369054,-70.6743635475967,-33.468745418328,9,22.9026950247174,270,105,112,60,165,54,116,51,102,85
116,13101251001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,25,1,0.030615791,5.641293e-05,581894.263930383,0.581894263930383,-70.6752151532239,-33.4625889199314,15,25.1309318679515,101,60,100,53,158,73,159,62,175,66
117,13101261001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,26,1,0.02901969592,4.911164e-05,506631.207289051,0.50663120728905,-70.6751626126936,-33.4542006425539,17,16.7290431997633,162,58,151,78,200,51,111,71,109,61
118,13101271001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,27,1,0.02594280288,2.938992e-05,303198.748351642,0.303198748351642,-70.6688723502861,-33.4499293472129,2,19.5141045599841,193,54,127,91,102,69,123,90,107,60
119,13101271002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,27,2,0.02118920574,1.540327e-05,158901.897695804,0.158901897695804,-70.6678918658746,-33.4524363554299,2,13.7123804880318,111,59,111,54,100,59,105,102,248,86
120,13101271003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,27,3,0.01405099049,1.130715e-05,116642.358947623,0.116642358947623,-70.6655908735689,-33.4550557091703,0,18.7673683162419,212,59,216,83,161,50,117,64,143,81
121,13101271004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,27,4,0.01926777829,2.135182e-05,220259.177838216,0.220259177838216,-70.6695874723523,-33.4558938838495,2,17.3588695821113,197,51,120,71,142,53,117,61,138,68
122,13101281001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,28,1,0.01624906305,1.573486e-05,162330.711586999,0.162330711586999,-70.6624341277636,-33.4481611423377,1,24.0057031593818,114,62,132,57,179,55,117,63,251,81
123,13101281002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,28,2,0.01755010935,1.344929e-05,138746.764124525,0.138746764124525,-70.6618835416871,-33.4510224025093,1,23.0648645277545,116,75,116,126,188,59,140,69,109,61
124,13101281003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,28,3,0.01051452173,6.81613e-06,70315.0497137083,0.0703150497137083,-70.6629001479541,-33.4536477876667,1,12.7822812606902,122,50,111,53,218,66,158,79,145,61
125,13101281004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,28,4,0.01054130949,6.49156e-06,66967.2141471797,0.0669672141471796,-70.6601251602229,-33.453108650182,0,17.9392617316096,140,90,116,61,261,51,111,104,113,59
126,13101281005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,28,5,0.01629641243,1.633097e-05,168464.358525829,0.168464358525829,-70.661823969303,-33.4565510455648,2,19.9171341692915,157,57,117,62,116,80,252,55,117,63
127,13101281006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,28,6,0.01381480418,1.020463e-05,105267.589407313,0.105267589407313,-70.6584599955664,-33.4562393391984,2,38.2105447869706,182,99,133,63,157,65,252,52,174,90
128,13101291001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,SANTIAGO,29,1,0.04034816905,7.008759e-05,723126.029271618,0.723126029271618,-70.6854060926342,-33.4411317902763,0,26.6570925673403,101,76,116,57,174,73,156,128,132,110
129,13102011001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,1,1,0.09942556668,0.00031836289,3281754.48408814,3.28175448408814,-70.7140252623312,-33.5187782527027,6,35.6869870683061,153,85,186,55,139,64,100,202,105,52
130,13102011002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,1,2,0.08801521889,0.00032180828,3318281.89494684,3.31828189494684,-70.696869724985,-33.4923897623646,1,41.9078249268647,256,93,111,65,109,55,119,73,107,51
131,13102011003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,1,3,0.03449605542,4.689079e-05,483377.803563072,0.483377803563072,-70.7060205402748,-33.5156870923892,2,27.5905117346831,115,68,122,77,158,66,130,106,195,52
132,13102011004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,1,4,0.04684910737,9.531171e-05,982622.246881386,0.982622246881386,-70.705105000407,-33.5074820623278,0,26.7775803725693,125,65,104,51,142,102,216,61,114,79
133,13102021001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,2,1,0.02462721946,2.762129e-05,284764.932396316,0.284764932396316,-70.7362851570963,-33.5070412443035,0,55.8473032783422,117,54,101,50,141,109,161,50,139,54
134,13102021002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,2,2,0.02838211375,4.132834e-05,426082.452930455,0.426082452930455,-70.7267428157152,-33.5064089000287,4,55.9960065616565,112,81,165,53,351,59,129,69,111,51
135,13102021003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,2,3,0.04348856138,6.358041e-05,655509.31289497,0.65550931289497,-70.7170394987588,-33.5044622061975,7,26.8630661500227,102,99,112,66,246,100,115,105,118,60
136,13102021004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,2,4,0.02022826472,2.242462e-05,231188.242643108,0.231188242643108,-70.7321958611624,-33.5074202691193,0,58.6109198106411,106,61,135,51,160,71,160,77,156,64
137,13102031001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,3,1,0.02723766562,4.454838e-05,459389.728998601,0.459389728998601,-70.7278520453815,-33.4857494901917,0,70.8020997364863,112,63,102,76,130,68,192,64,124,55
138,13102031002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,3,2,0.03192406379,4.737768e-05,488513.090496774,0.488513090496774,-70.7257264142241,-33.4951042551828,2,15.2421247538082,121,58,155,56,179,61,152,51,203,75
139,13102031003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,3,3,0.02545313642,3.557698e-05,366818.187148674,0.366818187148674,-70.7204314005015,-33.4992077120787,2,21.3920201429732,102,61,103,53,198,62,107,73,163,53
140,13102031004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,3,4,0.029262479,3.490941e-05,359922.867578002,0.359922867578002,-70.7237124489216,-33.5021609758233,6,20.123812243264,165,61,110,53,175,74,139,54,102,53
141,13102031005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,3,5,0.03064670007,3.232203e-05,333259.751480466,0.333259751480466,-70.732461818851,-33.4987467894749,0,38.469778836472,201,87,128,52,101,87,142,53,257,71
142,13102031006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,3,6,0.02479420581,2.67245e-05,275571.21762,0.27557121762,-70.7276647868519,-33.490772158834,2,17.7844439137343,122,54,119,55,116,52,123,59,149,55
143,13102031007,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,3,7,0.02406423059,2.592107e-05,267252.744002356,0.267252744002356,-70.7309223960792,-33.501724536559,4,42.6535226536957,139,82,190,61,106,66,119,54,114,50
144,13102041001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,4,1,0.04118548629,9.465262e-05,975961.368175228,0.975961368175228,-70.7146348668584,-33.4955967051108,4,21.1474406652409,102,65,115,50,162,88,182,54,117,88
145,13102041002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,4,2,0.07053265544,0.00019306182,1990847.55657967,1.99084755657967,-70.7066263749339,-33.4872977792689,13,20.1513065732691,125,128,137,63,107,75,124,71,119,50
146,13102041003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,4,3,0.01960109065,1.787649e-05,184364.681935726,0.184364681935726,-70.7203553168959,-33.4765698672051,0,20.8295297792896,108,57,262,57,128,51,194,55,113,59
147,13102041004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,4,4,0.01427019754,1.133263e-05,116871.474246421,0.116871474246421,-70.721969842798,-33.4800838225056,0,13.6538036083576,130,93,179,57,124,72,177,90,201,77
148,13102041005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,4,5,0.0607449175,0.00010264471,1058504.41027122,1.05850441027122,-70.7161021455366,-33.4844055933029,1,87.1957983431025,120,77,140,82,134,135,131,73,129,54
149,13102041006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,CERRILLOS,4,6,0.03141454742,2.408938e-05,248428.83078093,0.24842883078093,-70.7174552663272,-33.4803662381085,0,12.0700327747142,166,74,142,66,144,52,181,57,115,56
150,13103011001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,1,1,0.02022188733,2.046174e-05,211177.990448347,0.211177990448347,-70.7304551815212,-33.4145182826895,0,32.8839743997653,151,54,114,83,149,56,192,52,124,78
151,13103011002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,1,2,0.03028647577,3.080113e-05,317881.029426568,0.317881029426568,-70.7203572595775,-33.4161443057772,1,25.90861016632,209,61,169,53,153,54,121,75,160,54
152,13103011003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,1,3,0.02075209484,1.851915e-05,191118.570650458,0.191118570650458,-70.7212208751721,-33.4193661668606,0,26.9124291566636,132,54,100,53,138,65,130,118,106,54
153,13103011004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,1,4,0.02804732248,3.373876e-05,348173.08032133,0.34817308032133,-70.722351194837,-33.4225218004976,9,29.6207464353012,111,51,116,53,138,79,229,64,130,62
154,13103011005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,1,5,0.02952669249,4.795488e-05,494894.202162271,0.494894202162271,-70.7294984470212,-33.419823522857,5,18.7485330795387,154,72,102,55,111,76,131,52,116,103
155,13103011006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,1,6,0.01921554958,2.225888e-05,229725.204983153,0.229725204983153,-70.7242526496388,-33.4146617182147,0,27.1125278075,125,58,159,57,104,72,185,62,187,54
156,13103021001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,2,1,0.02261749065,2.73166e-05,281890.207607631,0.281890207607631,-70.7364064151672,-33.4250541866181,2,19.4926561589395,247,50,120,52,101,62,222,71,188,81
157,13103021002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,2,2,0.02133982803,1.833393e-05,189194.826790087,0.189194826790087,-70.7294807485727,-33.4249733468293,0,20.8616832757292,159,76,100,60,148,61,109,53,115,83
158,13103021003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,2,3,0.02383454255,2.228708e-05,229984.646442811,0.229984646442811,-70.7220230231236,-33.4265677732034,4,21.8398668878354,151,50,107,50,153,61,103,57,159,68
159,13103021004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,2,4,0.02128375989,2.334604e-05,240908.945445667,0.240908945445667,-70.7256264026436,-33.4277554498608,2,25.6832958942833,168,66,200,76,139,52,164,61,116,60
160,13103021005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,2,5,0.02443949459,2.375383e-05,245115.981301963,0.245115981301963,-70.7338986613616,-33.4281128423786,1,20.3627657162078,153,55,108,193,132,72,157,91,118,60
161,13103031001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,3,1,0.02153097827,2.585833e-05,266823.608578697,0.266823608578697,-70.7266801608786,-33.4309920979883,0,8.3023631534134,145,59,283,166,145,74,164,81,234,70
162,13103031002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,3,2,0.03186971037,2.504296e-05,258402.846551235,0.258402846551235,-70.723838977304,-33.433380826662,6,26.9025560551002,125,99,142,58,114,54,191,81,127,56
163,13103031003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,3,3,0.02540321034,2.424304e-05,250141.633775796,0.250141633775796,-70.7262182277532,-33.4359425578436,1,26.029643539826,108,85,101,59,157,65,124,72,126,75
164,13103041001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,4,1,0.01997389538,2.080318e-05,214655.768134604,0.214655768134604,-70.7393230296168,-33.4331373496,0,25.4629017143713,127,90,105,51,113,54,100,82,124,68
165,13103041002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,4,2,0.02010116583,2.150636e-05,221911.907204617,0.221911907204617,-70.7362030450429,-33.4329834038936,0,22.8942039193117,223,53,143,66,112,66,138,69,121,85
166,13103041003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,4,3,0.02272796983,3.010013e-05,310586.563931338,0.310586563931338,-70.7324907916653,-33.4328654897613,1,24.5435702813541,103,58,104,60,108,82,101,56,127,74
167,13103051001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,5,1,0.03163400431,3.809171e-05,393080.421433572,0.393080421433572,-70.7459388520859,-33.4255335443278,1,8.21566226208846,178,52,239,91,195,90,116,55,150,67
168,13103051002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,5,2,0.02628548781,3.37954e-05,348735.862895695,0.348735862895695,-70.7428782350127,-33.4279299688749,2,24.3040279451389,113,82,124,75,109,51,191,106,177,55
169,13103061001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,6,1,0.01693405433,1.490863e-05,153860.087678164,0.153860087678164,-70.7558974994532,-33.4181136382343,0,20.5770985440037,137,62,101,52,114,52,214,59,134,72
170,13103061002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,6,2,0.02239925744,2.442577e-05,252088.562750013,0.252088562750013,-70.7568375819014,-33.4147306226208,1,31.5479099634885,132,64,154,67,125,66,114,63,120,67
171,13103061003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,6,3,0.01952866745,1.728991e-05,178423.479813964,0.178423479813964,-70.7548373978914,-33.4238865246938,0,9.99552462259796,278,68,134,57,181,64,115,81,129,74
172,13103061004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,6,4,0.02010849952,2.18494e-05,225482.49089816,0.22548249089816,-70.7555538715024,-33.421047376897,0,23.8674236902046,119,50,163,83,171,73,123,86,180,83
173,13103071001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,7,1,0.02414089042,2.351674e-05,242709.114230699,0.242709114230699,-70.7502537311311,-33.4139099055324,0,25.7507272935025,102,83,146,58,109,59,151,62,114,57
174,13103071002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,7,2,0.02290120158,2.777424e-05,286643.912058706,0.286643912058705,-70.744421570992,-33.4156227159689,4,21.061725055913,236,59,196,71,155,55,283,84,114,64
175,13103071003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,7,3,0.02587322037,3.232106e-05,333550.07395448,0.33355007395448,-70.7445250486188,-33.4206353049365,1,20.9423518638832,188,75,115,93,132,56,352,50,134,89
176,13103071004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,7,4,0.02032135292,2.376281e-05,245237.948678483,0.245237948678483,-70.7502400254636,-33.4177473206363,2,18.7484625936388,108,60,150,58,200,76,162,69,104,69
177,13103071005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13103,CERRO NAVIA,CERRO NAVIA,7,5,0.02081142247,2.209426e-05,228005.720894284,0.228005720894284,-70.7499291018445,-33.4224534529423,0,24.6549145894872,175,56,177,71,127,66,121,71,125,56
